10000; 0.001
20000; 0.001
30000; 0.003
40000; 0.003
50000; 0.004
60000; 0.006
70000; 0.006
80000; 0.008
90000; 0.008
100000; 0.009
10000; 0.001
20000; 0.002
30000; 0.003
40000; 0.004
50000; 0.004
60000; 0.007
70000; 0.015
80000; 0.009
90000; 0.010
100000; 0.012
