10000; 71807071
10000; 71557541
10000; 71400316
10000; 71476009
10000; 71536860
20000; 274964949
30000; 597589972
40000; 1031938583
50000; 1570662848
60000; 2211873260
70000; 2957332841
80000; 3797315147
90000; 4738059254
100000; 5781093119
