10000; 49917990
10000; 49744653
10000; 50015577
10000; 50373027
10000; 49987163
20000; 199374967
30000; 450318252
40000; 799285082
50000; 1252828561
60000; 1808152518
70000; 2450054895
80000; 3200581938
90000; 4051304409
100000; 4997194416
