10000; 358573
20000; 779137
30000; 1200666
40000; 1680963
50000; 2152355
60000; 2643645
70000; 3085980
80000; 3606920
90000; 4059002
100000; 4609917
10000; 358572
20000; 779147
30000; 1200680
40000; 1680882
50000; 2152339
60000; 2643421
70000; 3085855
80000; 3606875
90000; 4058718
100000; 4609770
10000; 358591
20000; 779092
30000; 1200682
40000; 1680850
50000; 2152389
60000; 2643545
70000; 3085900
80000; 3606913
90000; 4058825
100000; 4609942
