10000; 75041690
10000; 74953922
10000; 74961249
10000; 75181520
10000; 74856862
20000; 300131437
30000; 674231812
40000; 1200467069
50000; 1875345912
60000; 2699386674
70000; 3676677190
80000; 4799658111
90000; 6075038890
100000; 7495169143
